ORD_ID,ORD_DATE,CUSTOMER_KEY,PRODUCT_KEY,SUPPLIER_KEY,WAREHOUSE_CODE,SHIP_STATE,SHIP_METHOD,CARRIER,ORDER_STATUS,QTY_UNITS,UNIT_WEIGHT_LB,UNIT_PRICE_USD,DISCOUNT_PCT,FREIGHT_USD,LINE_TOTAL_USD
7000217,12/1/2023,10392,3884,690,WHGA1,VA,Ground,FedEx,Delivered,26,4.54,72.68,0.05,19.93,1815.13
7000218,12/21/2024,11076,4608,486,WHFL1,MN,Ground,FedEx,Delivered,50,7.58,59.21,0,48.35,3008.85
7000219,10/28/2024,12651,3126,543,WHIL1,UT,Ground,FedEx,Delivered,148,10.45,54.77,0.05,22.96,7723.62
7000220,4/8/2025,12385,4497,368,WHTX1,TX,Ground,FedEx,Delivered,74,11.05,127.77,0.15,26.75,8063.48
7000221,11/4/2024,10810,3241,611,WHTX1,NC,2Day,FedEx,Delivered,41,32.49,122.07,0,26.57,5031.44
7000222,8/5/2024,18048,1401,674,WHFL1,NE,Ground,UPS,Delivered,110,18.35,22.5,0.1,9.58,2237.08
7000223,4/21/2023,15502,3157,487,WHWA1,OH,Ground,UPS,Delivered,3,12.81,115.85,0,59.51,407.06
7000224,12/23/2023,16896,3377,539,WHWA1,ID,Ground,FedEx,Pending,46,18.61,86.13,0,4.47,3966.45
7000225,10/27/2023,11160,1363,690,WHTX1,FL,Ground,UPS,Delivered,82,12.31,182.99,0,8.81,15013.99
7000226,10/2/2023,17575,4939,518,WHPA1,ND,Ground,FedEx,Delivered,79,6.67,57.17,0,51.25,4567.68
7000227,8/23/2025,11532,4852,408,WHTX1,IN,Ground,UPS,InTransit,83,13.38,132.82,0.25,36.11,8304.16
7000228,1/13/2024,15482,4413,607,WHTX1,OR,2Day,UPS,Delivered,25,10.41,83.31,0,16.24,2098.99
7000229,5/29/2025,17549,3307,338,WHWA1,AZ,Ground,FedEx,Delivered,42,6.03,27.51,0.05,34.53,1132.18
7000230,10/7/2024,14977,1085,695,WHTX1,UT,2Day,FedEx,Delivered,162,21.33,122.58,0.05,33.29,18898.35
7000231,2/3/2025,15696,2825,649,WHTX1,UT,Ground,UPS,Cancelled,181,9.68,105.74,0,29.08,19168.02
7000232,5/21/2024,18446,4886,576,WHPA1,MA,Ground,UPS,Delivered,38,5.11,38.07,0,14.62,1461.28
7000233,8/12/2024,13549,1308,310,WHTX1,CT,Ground,UPS,Delivered,90,5.61,73.48,0,74.78,6687.98
7000234,5/9/2024,16164,5358,326,WHTX1,NC,Ground,UPS,Delivered,29,13.79,262.37,0,21.67,7630.4
7000235,8/13/2023,16672,2922,348,WHGA1,OH,Ground,UPS,InTransit,46,18.77,42.79,0.2,6.42,1581.09
7000236,12/8/2024,15265,1631,647,WHWA1,HI,Ground,FedEx,Delivered,120,13.35,99.75,0,12.17,11982.17
7000237,11/7/2023,11232,5776,670,WHWA1,VT,Ground,USPS,Delivered,65,13.39,27.88,0.2,26.62,1476.38
7000238,1/29/2023,12424,5961,314,WHPA1,NY,Ground,UPS,Delivered,135,6.15,40.25,0,5.95,5439.7
7000239,10/23/2024,18072,3372,400,WHTX1,MI,Ground,UPS,Delivered,87,10.57,105.82,0,7.13,9213.47
7000240,7/28/2023,14262,4301,487,WHIL1,TN,Ground,FedEx,InTransit,87,8.2,71.81,0,31.1,6278.57
7000241,7/25/2025,19766,4668,312,WHFL1,ME,Ground,USPS,Delivered,4,8.9,52.12,0.1,76.7,264.33
7000242,8/7/2025,12909,1727,672,WHWA1,OK,Ground,UPS,Delivered,111,9.35,197.57,0,17.57,21947.84
7000243,6/25/2025,14713,2649,679,WHGA1,OR,Ground,UPS,InTransit,184,6.73,31.47,0,27.44,5817.92
7000244,12/25/2023,16756,5313,579,WHPA1,HI,Ground,UPS,Pending,61,15.7,54.17,0,23.4,3327.77
7000245,1/19/2023,19818,2270,641,WHCA1,SD,Ground,UPS,Delivered,19,5.46,84.66,0,12.66,1621.2
7000246,7/10/2025,13884,5544,628,WHNJ1,IL,Ground,FedEx,Delivered,183,4.59,32.6,0,6.63,5972.43
7000247,2/23/2024,13516,1319,467,WHPA1,NV,Ground,DHL,Delivered,35,6.24,85.7,0.1,24.03,2723.58
7000248,8/18/2025,13404,4476,422,WHFL1,WI,Ground,FedEx,Cancelled,52,16.99,127.31,0,8,6628.12
7000249,8/15/2025,14599,3779,693,WHGA1,IA,Overnight,DHL,Pending,9,12.26,55.37,0.05,24.79,498.2
7000250,4/13/2025,15009,4059,395,WHTX1,IL,Ground,UPS,Delivered,13,3.43,37.14,0.05,27.43,486.11
7000251,11/14/2023,16223,5135,325,WHGA1,TX,Ground,USPS,Pending,26,14.31,48.21,0,15.49,1268.95
7000252,1/3/2024,14010,2603,317,WHNJ1,NC,2Day,UPS,InTransit,73,9.71,9.2,0,11.62,683.22
7000253,4/10/2025,12736,3257,329,WHNJ1,DE,Ground,UPS,Pending,75,7.78,121.34,0.15,43.89,7779.32
7000254,11/26/2023,14492,1830,623,WHPA1,NY,Ground,FedEx,Delivered,83,8.65,72.21,0,18.03,6011.46
7000255,7/19/2023,18594,1856,641,WHTX1,OR,2Day,UPS,InTransit,79,4.49,53.03,0,56.65,4246.02
7000256,7/24/2024,10975,3649,613,WHTX1,WV,2Day,UPS,Pending,65,11.1,18.68,0,24.34,1238.54
7000257,7/20/2025,10224,2859,372,WHIL1,AR,Ground,FedEx,Delivered,123,4.67,130.41,0,66.02,16106.45
7000258,11/24/2024,14614,2103,570,WHNJ1,DC,Ground,UPS,Cancelled,163,8.11,44.17,0,12.14,7211.85
7000259,8/6/2024,16778,3482,550,WHTX1,LA,2Day,FedEx,Delivered,33,8.11,89.12,0,9.66,2950.62
7000260,4/25/2023,18428,2821,595,WHNJ1,MN,Ground,UPS,Delivered,15,15.87,59.52,0,26.07,918.87
7000261,9/18/2024,14212,5938,444,WHWA1,NH,Ground,FedEx,InTransit,54,10.24,19.37,0,26.14,1072.12
7000262,9/9/2025,10226,3080,574,WHIL1,AK,Ground,UPS,Delivered,3,15.27,145.81,0,34.69,472.12
7000263,6/14/2023,18184,4159,523,WHCA1,IL,Ground,FedEx,Pending,145,4.88,127.66,0,17.21,18527.91
7000264,6/8/2024,14278,3441,375,WHNJ1,KS,Ground,UPS,Delivered,29,9.37,102.43,0.1,20.05,2693.47
7000265,5/12/2025,11342,4685,402,WHWA1,DE,Ground,FedEx,Delivered,73,13.75,74.79,0,14.68,5474.35
7000266,12/18/2024,14037,2256,320,WHWA1,ME,2Day,FedEx,Delivered,14,21.07,25.95,0,19.31,382.61
7000267,11/25/2024,18402,3958,417,WHWA1,NY,Ground,UPS,Delivered,74,5.05,110.24,0.15,9.76,6943.86
7000268,11/27/2024,13728,4652,474,WHIL1,AZ,Ground,UPS,Delivered,5,6.04,280.86,0,17.44,1421.74
7000269,12/19/2023,13929,3240,673,WHIL1,DC,Ground,UPS,Delivered,115,13.54,65.08,0.05,25.32,7135.31
7000270,11/14/2023,12804,2940,473,WHFL1,WI,Ground,FedEx,Delivered,172,26.3,65.98,0.05,28.65,10809.78
7000271,2/20/2025,19302,1270,304,WHIL1,NY,Ground,FedEx,Delivered,38,11.87,27.75,0,7.61,1062.11
7000272,2/21/2025,16559,5831,640,WHGA1,SD,Ground,UPS,InTransit,31,5.14,14.08,0.15,25.16,396.17
7000273,4/29/2025,10394,5065,448,WHPA1,MA,Ground,FedEx,Delivered,57,5.2,46.66,0,37.18,2696.8
7000274,6/23/2025,16840,5980,695,WHTX1,MO,Ground,USPS,Delivered,85,10.84,169.27,0.05,28.86,13697.41
7000275,5/31/2024,19036,4776,414,WHNJ1,KY,Overnight,UPS,Delivered,23,12.39,153.7,0,3.77,3538.87
7000276,5/20/2024,19717,2113,621,WHPA1,MO,Ground,UPS,Delivered,123,8.76,57.31,0,18.64,7067.77
7000277,2/7/2025,18796,1649,467,WHGA1,NC,Ground,FedEx,InTransit,24,5.23,81.08,0.2,16.48,1573.22
7000278,10/29/2024,10582,2180,600,WHNJ1,NM,Ground,FedEx,Delivered,1,19.36,25.57,0.05,7.67,31.96
7000279,11/27/2024,10133,3143,418,WHPA1,OK,Ground,UPS,Delivered,69,8.11,64.86,0,5.71,4481.05
7000280,2/4/2025,12839,1017,400,WHGA1,MN,Ground,UPS,Delivered,14,13.72,41.56,0,26.44,608.28
7000281,5/26/2025,13386,1117,574,WHWA1,WA,Ground,UPS,Delivered,100,3.45,62.34,0.05,24.03,5946.33
7000282,12/7/2023,13771,2546,475,WHTX1,UT,Ground,FedEx,Delivered,20,20.56,49.51,0,14.42,1004.62
7000283,12/28/2023,12269,4152,459,WHIL1,MO,Ground,FedEx,InTransit,126,6.63,48.89,0.15,24.84,5260.96
7000284,4/21/2023,10976,3694,684,WHPA1,WI,Ground,UPS,Delivered,61,22.41,120.52,0.1,21,6637.55
7000285,8/13/2024,17606,5090,527,WHWA1,UT,Ground,UPS,Delivered,76,14.44,237.24,0,2.82,18033.06
7000286,2/12/2023,17214,2277,338,WHPA1,WV,Ground,UPS,Delivered,22,4.24,53.29,0.1,5.49,1060.63
7000287,4/7/2024,19736,4241,498,WHWA1,NJ,Ground,USPS,Pending,17,11.59,161.97,0.15,27.64,2368.11
7000288,7/7/2024,12836,5943,436,WHNJ1,IL,2Day,UPS,Cancelled,87,27.02,25.16,0,14.35,2203.27
7000289,11/10/2023,12739,4789,404,WHIL1,TX,Ground,FedEx,Delivered,31,6.99,56.25,0,37.34,1781.09
7000290,8/23/2024,19550,1372,493,WHFL1,WA,Ground,FedEx,Delivered,48,27.05,24.22,0,25.02,1187.58
7000291,2/6/2023,14135,3808,550,WHTX1,NH,2Day,USPS,Delivered,62,12.6,48.22,0,6.17,2995.81
7000292,2/14/2023,19509,1156,313,WHWA1,KS,Ground,FedEx,Delivered,28,22.35,99.02,0.2,7.63,2225.68
7000293,3/8/2025,16834,3662,355,WHNJ1,PA,Ground,UPS,Delivered,121,11,131.29,0,6.8,15892.89
7000294,12/19/2023,18354,1465,644,WHCA1,NE,Ground,USPS,InTransit,165,9.28,34.79,0,42.52,5782.87
7000295,5/30/2023,11910,5879,385,WHCA1,MT,Ground,FedEx,Pending,55,30.11,82.68,0,34.91,4582.31
7000296,6/13/2024,19320,5900,409,WHCA1,HI,Ground,FedEx,Cancelled,156,15.42,141.93,0,10.79,22151.87
7000297,1/5/2025,19851,5316,343,WHTX1,WA,Ground,UPS,Delivered,145,8.68,128.48,0,44.96,18674.56
7000298,8/31/2023,11964,2774,688,WHWA1,OR,Ground,UPS,Cancelled,20,12.9,71.92,0.05,47.36,1413.84
7000299,9/27/2024,15154,1117,371,WHCA1,AZ,Ground,FedEx,Delivered,21,7.13,39.72,0,66.07,900.19
7000300,4/11/2023,10967,3104,568,WHPA1,MT,Overnight,USPS,Delivered,62,10.67,37.05,0,50.54,2347.64
7000301,3/2/2023,10890,2375,359,WHFL1,ND,Ground,FedEx,Delivered,69,20.49,33.26,0.1,54.65,2120.1
7000302,6/24/2024,13062,4204,344,WHNJ1,NC,Ground,USPS,Delivered,42,9.07,58.69,0.15,12.19,2107.42
7000303,7/4/2024,16462,5404,572,WHFL1,IA,Ground,FedEx,Cancelled,38,5.92,33.72,0,35.8,1317.16
7000304,10/14/2024,16167,4547,690,WHFL1,AK,Ground,UPS,Delivered,55,5.6,96.44,0,21.67,5325.87
7000305,12/10/2024,16968,4978,314,WHFL1,NV,Ground,FedEx,Delivered,98,10.45,70.4,0,19.22,6918.42
7000306,8/26/2025,19859,5318,671,WHPA1,MD,Ground,FedEx,Delivered,10,6.16,68.2,0,12.29,694.29
7000307,6/6/2024,18102,2197,412,WHCA1,PA,2Day,FedEx,Cancelled,102,4.23,16.54,0.05,7.07,1609.8
7000308,11/29/2023,17380,4412,679,WHFL1,UT,2Day,USPS,Cancelled,160,4.87,61.18,0.1,16.08,8826
7000309,2/4/2025,19634,1797,614,WHWA1,KS,Ground,UPS,Delivered,114,20.24,43.51,0,11,4971.14
7000310,11/2/2023,17281,4893,528,WHFL1,VA,Ground,UPS,Delivered,23,9.18,273.37,0,22.22,6309.73
7000311,3/7/2024,11068,1151,469,WHNJ1,AR,Ground,USPS,Pending,10,10.35,24.49,0,32.78,277.68
7000312,4/3/2023,14224,4250,676,WHWA1,DE,Ground,UPS,Delivered,64,5.6,51.96,0,21.62,3347.06
7000313,1/30/2023,19019,1112,591,WHPA1,UT,Overnight,FedEx,Cancelled,172,7.05,78.45,0.15,18.42,11487.81
7000314,8/14/2025,14608,1683,546,WHTX1,VA,Ground,USPS,Pending,127,6.92,30.37,0.05,24.02,3688.16
7000315,3/24/2025,13986,2162,566,WHIL1,MD,Ground,UPS,Delivered,75,8.47,231.39,0,28.99,17383.24
7000316,11/24/2024,13180,3380,637,WHPA1,MT,Ground,USPS,InTransit,17,3.7,234.74,0,19.92,4010.5
7000317,1/31/2024,14539,5989,543,WHGA1,NY,Ground,UPS,Delivered,103,19.23,32.9,0.1,17.78,3067.61
7000318,7/24/2023,12363,1161,458,WHCA1,IL,Overnight,FedEx,InTransit,125,9.9,39.65,0,37.61,4993.86
7000319,7/4/2023,12225,2426,600,WHGA1,CA,2Day,UPS,Delivered,163,11.29,269.65,0.1,13,39570.66
7000320,10/10/2023,16372,4662,627,WHWA1,UT,Ground,FedEx,Cancelled,84,17.31,159.34,0,22.89,13407.45
7000321,7/15/2024,11727,1278,318,WHIL1,TN,2Day,FedEx,Cancelled,68,16.53,46.33,0,126.53,3276.97
7000322,12/4/2024,15792,4392,383,WHTX1,DC,Ground,FedEx,Delivered,85,7.08,81.15,0.05,24.67,6577.53
7000323,11/5/2024,18074,2557,635,WHPA1,IL,Ground,FedEx,Delivered,166,14.37,22.73,0,2.88,3776.06
7000324,11/7/2023,18459,5593,531,WHTX1,SD,Ground,USPS,Delivered,87,14.28,279.24,0,13.68,24307.56
7000325,8/8/2025,17014,2916,642,WHIL1,HI,Ground,FedEx,InTransit,31,12.09,63.14,0,1.64,1958.98
7000326,12/16/2024,10838,5751,553,WHGA1,OR,Ground,DHL,InTransit,88,18.9,90.4,0,31.68,7986.88
7000327,7/21/2024,14585,4108,467,WHPA1,NY,Ground,UPS,Cancelled,144,16.16,31.18,0.05,2.66,4268.08
7000328,9/14/2024,10687,1303,342,WHCA1,VT,Ground,FedEx,Delivered,76,15.47,27.09,0,1.53,2060.37
7000329,2/13/2024,10357,5534,549,WHNJ1,TN,Ground,UPS,Delivered,66,22.69,82.28,0.05,28.32,5187.28
7000330,10/7/2023,19064,3774,548,WHFL1,LA,Ground,DHL,Delivered,107,10.17,229.47,0,7,24560.29
7000331,12/17/2023,14648,5282,680,WHTX1,NH,Ground,UPS,Delivered,93,10.35,41.1,0.1,15.52,3455.59
7000332,12/27/2024,14419,4246,586,WHWA1,IA,Ground,UPS,Delivered,7,16.35,30.23,0,35.33,246.94
7000333,1/17/2023,16643,5769,320,WHIL1,MD,2Day,UPS,Pending,105,8.98,74.29,0,17.99,7818.44
7000334,5/17/2023,13392,2001,682,WHPA1,UT,Ground,UPS,Delivered,51,13.35,188.74,0,47.3,9673.04
7000335,2/24/2023,14358,4835,652,WHWA1,OK,Ground,USPS,InTransit,165,7.15,38.37,0,26.52,6357.57
7000336,2/17/2023,14880,5007,681,WHGA1,CA,Ground,UPS,Delivered,180,2.55,50.37,0,9.43,9076.03
7000337,4/16/2025,15320,5779,342,WHCA1,SC,Ground,USPS,Delivered,57,14.32,107.81,0,62.11,6207.28
7000338,11/28/2024,12740,2719,645,WHWA1,OR,Ground,UPS,Delivered,179,3.95,116.21,0.25,24.79,15625.98
7000339,4/17/2024,19511,4831,387,WHGA1,NC,Ground,USPS,Delivered,38,6.57,49.17,0.05,26.88,1801.92
7000340,4/26/2023,19728,4182,561,WHCA1,LA,Ground,FedEx,Pending,97,16.36,129.28,0,10.27,12550.43
7000341,5/8/2024,14785,3883,606,WHPA1,ME,2Day,UPS,Delivered,9,16.47,86.88,0,11.69,793.61
7000342,4/16/2024,19965,1999,597,WHNJ1,DC,Ground,UPS,Delivered,17,20.24,60.68,0.1,13.85,942.25
7000343,7/24/2023,10878,1285,650,WHNJ1,NY,Ground,UPS,InTransit,139,2.98,112.85,0.1,26.83,14144.36
7000344,3/1/2024,12871,1421,540,WHWA1,TN,Ground,UPS,Cancelled,148,11.94,102.47,0.2,20.41,12152.86
7000345,1/19/2024,10293,3161,467,WHFL1,MI,Ground,UPS,Delivered,70,8.57,28.83,0.15,4,1719.38
7000346,9/19/2024,19844,4066,613,WHWA1,SD,Ground,UPS,Delivered,42,18.09,169.49,0,42.39,7160.97
7000347,10/11/2024,18729,3276,519,WHIL1,AL,Ground,UPS,Delivered,58,24.25,76.41,0,9.86,4441.64
7000348,2/23/2023,12687,2495,691,WHIL1,MO,Ground,FedEx,Delivered,141,4.56,157.16,0.05,61.59,21113.17
7000349,12/27/2023,10234,4885,433,WHCA1,MD,2Day,UPS,Delivered,25,10.1,62.22,0.05,65.73,1543.46
7000350,9/30/2024,12375,5624,507,WHCA1,OH,Ground,FedEx,Pending,36,16.48,71.36,0,20.2,2589.16
7000351,5/21/2024,12273,3544,351,WHCA1,VT,2Day,DHL,Delivered,119,8.16,79.33,0,23.15,9463.42
7000352,4/17/2025,10967,5127,406,WHWA1,CO,Ground,UPS,Delivered,163,28.5,87.98,0.2,36.39,11508.98
7000353,11/4/2024,10890,5258,692,WHCA1,CO,Ground,FedEx,Delivered,11,7.86,174.88,0.15,23.99,1659.12
7000354,7/11/2023,13864,2842,484,WHFL1,WY,Ground,UPS,InTransit,123,8.35,83.17,0,17.7,10247.61
7000355,3/24/2023,16155,5801,501,WHWA1,OR,Ground,UPS,Delivered,90,5.25,58.84,0,18.33,5313.93
7000356,10/20/2024,13401,1722,311,WHPA1,WI,Ground,FedEx,Delivered,28,10.97,121.63,0.15,23.2,2917.99
7000357,2/1/2023,18227,2402,554,WHPA1,AZ,2Day,UPS,Delivered,112,1.64,81.1,0,5.19,9088.39
7000358,8/19/2024,14543,1446,450,WHNJ1,OR,Ground,UPS,Delivered,106,8.62,474.95,0.1,11.28,45321.51
7000359,7/24/2025,13524,3792,654,WHIL1,NM,2Day,UPS,Delivered,17,21.41,73.58,0,28.34,1279.2
7000360,8/10/2024,11764,5523,655,WHFL1,OH,2Day,USPS,Delivered,66,4.33,142.7,0.05,15.7,8962.99
7000361,1/7/2024,13292,4768,695,WHIL1,VT,Ground,FedEx,Delivered,113,3.79,111.25,0,7.76,12579.01
7000362,10/21/2024,12489,3552,396,WHTX1,IA,Ground,DHL,Delivered,23,19.54,14.29,0.15,17.39,296.76
7000363,3/29/2024,11559,2968,406,WHIL1,KY,Ground,USPS,Delivered,60,21.19,35.82,0,51.1,2200.3
7000364,7/10/2024,14691,4889,443,WHIL1,IA,2Day,UPS,Cancelled,14,4.43,44.11,0,62.5,680.04
7000365,7/26/2025,16122,5817,466,WHGA1,CA,2Day,UPS,Delivered,38,28.28,21,0,53.28,851.28
7000366,1/4/2024,12277,3732,301,WHGA1,MI,Ground,UPS,InTransit,26,12.96,45.5,0.05,34.53,1158.38
7000367,8/13/2025,14440,3630,346,WHFL1,VA,Ground,FedEx,Delivered,66,18.76,22.98,0,35.63,1552.31
7000368,6/13/2025,11104,2965,542,WHTX1,HI,Ground,FedEx,InTransit,17,6.22,27.6,0.05,10.7,456.44
7000369,8/14/2023,17521,2058,644,WHCA1,NV,2Day,UPS,Delivered,48,24.44,71.05,0,13.47,3423.87
7000370,3/23/2023,19612,5832,578,WHTX1,IN,Overnight,UPS,Delivered,33,8.51,229.96,0.15,7.06,6457.44
7000371,4/29/2023,15410,1758,303,WHTX1,RI,Ground,UPS,InTransit,110,8.29,23.12,0,36.7,2579.9
7000372,1/22/2023,19671,2796,442,WHNJ1,AZ,Ground,USPS,InTransit,100,13.36,25.62,0.1,27.07,2332.87
7000373,4/22/2023,17870,2644,686,WHPA1,TN,Ground,USPS,Cancelled,11,7.9,41.32,0.05,20.68,452.47
7000374,11/17/2024,12957,5850,361,WHIL1,HI,Ground,UPS,InTransit,171,4.02,54.13,0,30.11,9286.34
7000375,3/25/2023,17711,1024,594,WHNJ1,NJ,2Day,UPS,Delivered,110,10.82,20.39,0,3.33,2246.23
7000376,11/27/2023,16018,2240,525,WHFL1,PA,Ground,UPS,Delivered,85,8.26,36.78,0.2,7.54,2508.58
7000377,4/3/2025,19575,5151,602,WHPA1,CA,Ground,USPS,Delivered,62,6.31,34.48,0,28.72,2166.48
7000378,1/28/2023,13385,4098,470,WHFL1,MI,Ground,DHL,Delivered,21,21.05,74.98,0.05,15.66,1511.51
7000379,2/26/2025,19762,2305,434,WHIL1,IL,Ground,UPS,InTransit,175,42.01,80.82,0,15.23,14158.73
7000380,11/7/2023,10029,3543,341,WHFL1,UT,Ground,UPS,Delivered,1,5.76,53.92,0.15,11.27,57.1
7000381,5/19/2023,18898,4713,531,WHTX1,DC,2Day,UPS,Pending,99,11.26,46.06,0.05,34.57,4366.51
7000382,11/24/2024,19213,4956,526,WHWA1,DC,Ground,FedEx,Delivered,66,7.87,36.51,0.15,14.53,2062.74
7000383,10/4/2024,19639,5530,439,WHIL1,MA,Ground,FedEx,Delivered,151,39.47,62.21,0.1,5.63,8459.97
7000384,5/12/2025,17757,5304,410,WHCA1,OR,Ground,FedEx,Delivered,48,13.43,30.3,0,17.93,1472.33
7000385,12/15/2024,16949,5229,597,WHCA1,MO,Ground,DHL,Delivered,68,17.44,177.22,0,35.7,12086.66
7000386,2/13/2025,15756,2306,357,WHTX1,MA,Ground,UPS,InTransit,109,20.32,21.03,0,46.93,2339.2
7000387,11/8/2023,13603,5465,423,WHFL1,NV,Ground,FedEx,Cancelled,6,10.81,37.9,0,44.38,271.78
7000388,7/28/2023,15063,4175,540,WHGA1,SD,Ground,UPS,Delivered,7,8.94,110.18,0,2.36,773.62
7000389,12/23/2024,18072,4629,386,WHCA1,AR,Ground,UPS,InTransit,25,24.88,45.39,0,30.58,1165.33
7000390,2/17/2025,17245,1782,476,WHTX1,NH,2Day,FedEx,Delivered,17,15.95,96.04,0.1,24.36,1493.77
7000391,9/9/2025,16373,1567,363,WHNJ1,WA,Ground,USPS,Cancelled,1,6.02,199.61,0,18.57,218.18
7000392,2/5/2024,17106,5623,339,WHGA1,OH,Ground,FedEx,Delivered,86,6.48,107.5,0,37.53,9282.53
7000393,12/26/2023,13582,5133,438,WHCA1,MN,Ground,FedEx,Delivered,121,7.92,25.87,0.05,21.79,2995.55
7000394,1/13/2025,12763,5274,541,WHWA1,CT,2Day,FedEx,Delivered,173,20.05,26.75,0.1,23.81,4188.79
7000395,12/9/2023,10573,1639,526,WHTX1,VA,Ground,UPS,Delivered,56,24.21,52.62,0,10.15,2956.87
7000396,7/13/2025,17706,4701,506,WHTX1,VA,Ground,FedEx,Delivered,34,36.37,81.82,0,49.82,2831.7
7000397,4/19/2025,10615,5168,464,WHNJ1,FL,Ground,FedEx,Delivered,139,6.54,139.58,0,33.84,19435.46
7000398,2/24/2024,14051,3400,327,WHWA1,MN,Ground,FedEx,Delivered,134,10.88,34.63,0,13.48,4653.9
7000399,12/23/2024,10326,3671,483,WHNJ1,AZ,2Day,FedEx,Delivered,86,7.87,42.73,0.05,39.46,3530.5
7000400,12/25/2024,13741,2173,498,WHGA1,FL,2Day,FedEx,Delivered,33,8.96,50.34,0.05,5.55,1583.71
7000401,5/2/2023,10359,2721,637,WHPA1,AR,Ground,USPS,Delivered,153,17.47,49.64,0.1,14.05,6849.48
7000402,6/10/2025,13778,1105,407,WHCA1,WI,2Day,UPS,Pending,21,9.73,170.94,0.15,10.08,3061.36
7000403,5/24/2024,15907,2683,489,WHTX1,MO,Ground,USPS,Delivered,5,22.02,55.79,0.15,29.68,266.79
7000404,3/12/2025,11722,5317,336,WHGA1,CO,Ground,USPS,Delivered,121,7.34,66.79,0,15.74,8097.33
7000405,11/28/2023,11350,2850,385,WHFL1,WV,2Day,UPS,Delivered,76,15.6,113.57,0,4.06,8635.38
7000406,6/2/2025,13697,1863,455,WHGA1,LA,Ground,FedEx,Delivered,30,7.67,182.75,0,9.75,5492.25
7000407,1/8/2024,13897,4446,469,WHFL1,VT,Ground,UPS,Delivered,95,3.32,58.54,0.05,8.09,5291.32
7000408,1/13/2023,14261,3566,584,WHNJ1,CT,2Day,UPS,Delivered,114,5.42,144.86,0.15,15.31,14052.24
7000409,6/13/2025,19789,1299,572,WHTX1,OH,Ground,FedEx,Delivered,134,10.77,215.68,0,7.09,28908.21
7000410,4/18/2023,19820,3909,335,WHIL1,NM,Ground,USPS,Delivered,34,31.67,55.54,0.15,12.02,1617.13
7000411,11/28/2023,16942,5138,484,WHPA1,PA,Ground,UPS,Delivered,3,7.59,40.44,0,5.9,127.22
7000412,8/4/2025,13809,1771,399,WHPA1,NY,2Day,USPS,Cancelled,67,9.03,277.35,0,34.08,18616.53
7000413,8/4/2025,15247,3540,537,WHNJ1,OH,2Day,FedEx,Cancelled,137,13.42,131.51,0.1,53.66,16268.84
7000414,8/9/2024,18385,2463,422,WHFL1,NV,Ground,USPS,Delivered,25,6.98,60.53,0.1,87.99,1449.92
7000415,10/8/2024,13846,4855,323,WHTX1,UT,2Day,USPS,Delivered,53,7.48,94.57,0,25.23,5037.44
7000416,3/18/2024,12578,4119,675,WHWA1,CA,Ground,USPS,Pending,31,10.44,28.87,0,10.15,905.12
7000417,11/14/2023,10092,3133,363,WHGA1,NJ,Ground,FedEx,Pending,2,7.7,130.44,0,24.35,285.23
7000418,12/3/2023,14235,2710,626,WHPA1,MI,2Day,USPS,InTransit,150,3.43,17.02,0,60.6,2613.6
7000419,11/11/2024,18673,1991,450,WHGA1,KY,Ground,UPS,Delivered,16,6.77,126.95,0,19.01,2050.21
7000420,12/24/2024,16593,1711,495,WHCA1,GA,Ground,UPS,Delivered,114,14.46,36.2,0,40.23,4167.03
7000421,1/30/2025,18129,5305,380,WHIL1,CT,Ground,UPS,Delivered,43,14.73,18.85,0,1.42,811.97
7000422,1/28/2025,11076,1039,615,WHNJ1,AR,Ground,FedEx,Pending,34,22.29,14.78,0,27.46,529.98
7000423,4/18/2023,12514,2276,453,WHFL1,TN,Ground,UPS,InTransit,165,21.24,42.99,0,4.96,7098.31
7000424,5/11/2024,18169,5858,317,WHPA1,NE,Ground,UPS,Delivered,92,5.83,98.7,0.05,57.72,8684.1
7000425,3/9/2023,16862,2437,339,WHWA1,CT,Ground,USPS,Delivered,98,6.39,22.68,0.05,38.47,2149.98
7000426,7/15/2024,18991,3994,633,WHCA1,MN,Ground,FedEx,Delivered,113,6.57,25.27,0,38.03,2893.54
7000427,3/10/2024,10605,2470,648,WHWA1,HI,Ground,USPS,InTransit,42,9.13,42.45,0,7.67,1790.57
7000428,5/23/2025,12980,3100,502,WHCA1,DE,2Day,UPS,Delivered,76,6.88,105.6,0,20.85,8046.45
7000429,12/14/2023,17141,1374,580,WHIL1,DE,2Day,UPS,Delivered,33,9.01,115.25,0,8.05,3811.3
7000430,5/18/2023,17066,5252,388,WHNJ1,OR,2Day,UPS,Delivered,131,5.93,66.17,0,30.01,8698.28
7000431,6/18/2023,14917,5026,600,WHNJ1,CA,Ground,UPS,Delivered,82,16.01,119.43,0,12.36,9805.62
7000432,12/29/2024,16801,2114,592,WHGA1,CT,2Day,UPS,Delivered,29,5.66,97.09,0,24.09,2839.7
7000433,9/21/2024,10598,3727,655,WHNJ1,MI,Ground,UPS,InTransit,150,5.5,44.81,0.05,24.86,6410.28
7000434,4/30/2023,19725,3399,370,WHCA1,OK,Ground,UPS,Delivered,78,13.66,113.41,0.25,32.42,6666.9
7000435,4/10/2023,17321,4235,678,WHGA1,AK,Ground,FedEx,Delivered,65,15.42,24.42,0.15,19,1368.21
